uuid,ts,event_seq,full_s3_path,payload_timestamp,mark_summary,cls,coordinate_array,raw_payload,isroll
0397c8a7-691d-4203-918e-d41caca1052b,2025-09-18 00:34:41,2,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758155680739_full.jpg,1758155681070,"[{""cls"": ""waste"", ""coordinate"": [744, 810, 873, 870], ""detScore"": 69, ""reidScore"": 61}, {""cls"": ""waste"", ""coordinate"": [723, 405, 810, 468], ""detScore"": 38, ""reidScore"": 53}]",waste,"[744, 810, 873, 870]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	69,
			""reidScore"":	61,
			""coordinate"":	[744, 810, 873, 870]
		}, {
			""cls"":	""waste"",
			""detScore"":	38,
			""reidScore"":	53,
			""coordinate"":	[723, 405, 810, 468]
		}],
	""fullId"":	""1758155680739_full.jpg"",
	""eventSeq"":	2,
	""pictureSeq"":	8,
	""ts"":	1758155681070,
	""msgId"":	""LB010131000A701709023P1758155681070""
}",False
0397c8a7-691d-4203-918e-d41caca1052b,2025-09-18 00:56:57,2,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758157016776_full.jpg,1758157017096,"[{""cls"": ""waste"", ""coordinate"": [861, 747, 960, 831], ""detScore"": 34, ""reidScore"": 54}]",waste,"[861, 747, 960, 831]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	34,
			""reidScore"":	54,
			""coordinate"":	[861, 747, 960, 831]
		}],
	""fullId"":	""1758157016776_full.jpg"",
	""eventSeq"":	2,
	""pictureSeq"":	8,
	""ts"":	1758157017096,
	""msgId"":	""LB010131000A701709023P1758157017096""
}",False
0397c8a7-691d-4203-918e-d41caca1052b,2025-09-18 20:56:21,2,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758228981072_full.jpg,1758228981382,"[{""cls"": ""waste"", ""coordinate"": [984, 387, 1056, 459], ""detScore"": 92, ""reidScore"": 53}, {""cls"": ""waste"", ""coordinate"": [939, 342, 1056, 465], ""detScore"": 72, ""reidScore"": 53}, {""cls"": ""waste"", ""coordinate"": [939, 342, 1014, 399], ""detScore"": 64, ""reidScore"": 51}]",waste,"[984, 387, 1056, 459]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	92,
			""reidScore"":	53,
			""coordinate"":	[984, 387, 1056, 459]
		}, {
			""cls"":	""waste"",
			""detScore"":	72,
			""reidScore"":	53,
			""coordinate"":	[939, 342, 1056, 465]
		}, {
			""cls"":	""waste"",
			""detScore"":	64,
			""reidScore"":	51,
			""coordinate"":	[939, 342, 1014, 399]
		}],
	""fullId"":	""1758228981072_full.jpg"",
	""eventSeq"":	2,
	""pictureSeq"":	8,
	""ts"":	1758228981382,
	""msgId"":	""LB010131000A701709023P1758228981382""
}",True
b71ac5ab-6e1b-4fc9-ad17-0f5a3ca54b6d,2025-09-18 01:03:25,3,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758157405144_full.jpg,1758157405354,"[{""cls"": ""waste"", ""coordinate"": [918, 411, 1035, 492], ""detScore"": 86, ""reidScore"": 56}]",waste,"[918, 411, 1035, 492]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	86,
			""reidScore"":	56,
			""coordinate"":	[918, 411, 1035, 492]
		}],
	""fullId"":	""1758157405144_full.jpg"",
	""eventSeq"":	3,
	""pictureSeq"":	2,
	""ts"":	1758157405354,
	""msgId"":	""LB010131000A701709023P1758157405354""
}",False
b71ac5ab-6e1b-4fc9-ad17-0f5a3ca54b6d,2025-09-18 01:03:29,3,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758157408884_full.jpg,1758157409216,"[{""cls"": ""waste"", ""coordinate"": [912, 414, 1068, 483], ""detScore"": 68, ""reidScore"": 56}, {""cls"": ""waste"", ""coordinate"": [912, 429, 969, 486], ""detScore"": 50, ""reidScore"": 56}, {""cls"": ""waste"", ""coordinate"": [945, 579, 1041, 645], ""detScore"": 36, ""reidScore"": 55}]",waste,"[912, 414, 1068, 483]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	68,
			""reidScore"":	56,
			""coordinate"":	[912, 414, 1068, 483]
		}, {
			""cls"":	""waste"",
			""detScore"":	50,
			""reidScore"":	56,
			""coordinate"":	[912, 429, 969, 486]
		}, {
			""cls"":	""waste"",
			""detScore"":	36,
			""reidScore"":	55,
			""coordinate"":	[945, 579, 1041, 645]
		}],
	""fullId"":	""1758157408884_full.jpg"",
	""eventSeq"":	3,
	""pictureSeq"":	3,
	""ts"":	1758157409216,
	""msgId"":	""LB010131000A701709023P1758157409216""
}",False
b71ac5ab-6e1b-4fc9-ad17-0f5a3ca54b6d,2025-09-18 01:03:33,3,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758157413374_full.jpg,1758157413660,"[{""cls"": ""waste"", ""coordinate"": [930, 576, 1107, 642], ""detScore"": 93, ""reidScore"": 55}, {""cls"": ""waste"", ""coordinate"": [1074, 531, 1170, 612], ""detScore"": 34, ""reidScore"": 55}]",waste,"[930, 576, 1107, 642]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	93,
			""reidScore"":	55,
			""coordinate"":	[930, 576, 1107, 642]
		}, {
			""cls"":	""waste"",
			""detScore"":	34,
			""reidScore"":	55,
			""coordinate"":	[1074, 531, 1170, 612]
		}],
	""fullId"":	""1758157413374_full.jpg"",
	""eventSeq"":	3,
	""pictureSeq"":	4,
	""ts"":	1758157413660,
	""msgId"":	""LB010131000A701709023P1758157413660""
}",False
b71ac5ab-6e1b-4fc9-ad17-0f5a3ca54b6d,2025-09-18 01:03:34,3,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758157413771_full.jpg,1758157414021,"[{""cls"": ""waste"", ""coordinate"": [1077, 519, 1176, 600], ""detScore"": 82, ""reidScore"": 54}, {""cls"": ""waste"", ""coordinate"": [933, 561, 1104, 627], ""detScore"": 73, ""reidScore"": 56}, {""cls"": ""waste"", ""coordinate"": [966, 528, 1050, 579], ""detScore"": 40, ""reidScore"": 57}]",waste,"[1077, 519, 1176, 600]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	82,
			""reidScore"":	54,
			""coordinate"":	[1077, 519, 1176, 600]
		}, {
			""cls"":	""waste"",
			""detScore"":	73,
			""reidScore"":	56,
			""coordinate"":	[933, 561, 1104, 627]
		}, {
			""cls"":	""waste"",
			""detScore"":	40,
			""reidScore"":	57,
			""coordinate"":	[966, 528, 1050, 579]
		}],
	""fullId"":	""1758157413771_full.jpg"",
	""eventSeq"":	3,
	""pictureSeq"":	4,
	""ts"":	1758157414021,
	""msgId"":	""LB010131000A701709023P1758157414021""
}",False
b71ac5ab-6e1b-4fc9-ad17-0f5a3ca54b6d,2025-09-18 01:03:37,3,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758157417400_full.jpg,1758157417669,"[{""cls"": ""waste"", ""coordinate"": [936, 546, 1113, 603], ""detScore"": 80, ""reidScore"": 55}]",waste,"[936, 546, 1113, 603]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	80,
			""reidScore"":	55,
			""coordinate"":	[936, 546, 1113, 603]
		}],
	""fullId"":	""1758157417400_full.jpg"",
	""eventSeq"":	3,
	""pictureSeq"":	5,
	""ts"":	1758157417669,
	""msgId"":	""LB010131000A701709023P1758157417669""
}",False
b71ac5ab-6e1b-4fc9-ad17-0f5a3ca54b6d,2025-09-18 01:03:41,3,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758157421592_full.jpg,1758157421890,"[{""cls"": ""waste"", ""coordinate"": [924, 465, 1101, 570], ""detScore"": 91, ""reidScore"": 56}]",waste,"[924, 465, 1101, 570]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	91,
			""reidScore"":	56,
			""coordinate"":	[924, 465, 1101, 570]
		}],
	""fullId"":	""1758157421592_full.jpg"",
	""eventSeq"":	3,
	""pictureSeq"":	6,
	""ts"":	1758157421890,
	""msgId"":	""LB010131000A701709023P1758157421890""
}",False
b71ac5ab-6e1b-4fc9-ad17-0f5a3ca54b6d,2025-09-18 01:03:42,3,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758157421986_full.jpg,1758157422256,"[{""cls"": ""waste"", ""coordinate"": [918, 465, 1092, 567], ""detScore"": 83, ""reidScore"": 56}]",waste,"[918, 465, 1092, 567]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	83,
			""reidScore"":	56,
			""coordinate"":	[918, 465, 1092, 567]
		}],
	""fullId"":	""1758157421986_full.jpg"",
	""eventSeq"":	3,
	""pictureSeq"":	6,
	""ts"":	1758157422256,
	""msgId"":	""LB010131000A701709023P1758157422256""
}",False
b71ac5ab-6e1b-4fc9-ad17-0f5a3ca54b6d,2025-09-18 01:03:45,3,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758157425706_full.jpg,1758157425978,"[{""cls"": ""waste"", ""coordinate"": [927, 426, 1092, 534], ""detScore"": 93, ""reidScore"": 56}]",waste,"[927, 426, 1092, 534]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	93,
			""reidScore"":	56,
			""coordinate"":	[927, 426, 1092, 534]
		}],
	""fullId"":	""1758157425706_full.jpg"",
	""eventSeq"":	3,
	""pictureSeq"":	7,
	""ts"":	1758157425978,
	""msgId"":	""LB010131000A701709023P1758157425978""
}",False
b71ac5ab-6e1b-4fc9-ad17-0f5a3ca54b6d,2025-09-18 01:03:55,3,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758157435372_full.jpg,1758157435668,"[{""cls"": ""waste"", ""coordinate"": [744, 231, 927, 339], ""detScore"": 90, ""reidScore"": 55}]",waste,"[744, 231, 927, 339]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	90,
			""reidScore"":	55,
			""coordinate"":	[744, 231, 927, 339]
		}],
	""fullId"":	""1758157435372_full.jpg"",
	""eventSeq"":	3,
	""pictureSeq"":	7,
	""ts"":	1758157435668,
	""msgId"":	""LB010131000A701709023P1758157435668""
}",False
b71ac5ab-6e1b-4fc9-ad17-0f5a3ca54b6d,2025-09-18 01:04:02,3,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758157441953_full.jpg,1758157442365,"[{""cls"": ""waste"", ""coordinate"": [756, 321, 927, 417], ""detScore"": 93, ""reidScore"": 57}, {""cls"": ""waste"", ""coordinate"": [756, 336, 840, 417], ""detScore"": 73, ""reidScore"": 53}]",waste,"[756, 321, 927, 417]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	93,
			""reidScore"":	57,
			""coordinate"":	[756, 321, 927, 417]
		}, {
			""cls"":	""waste"",
			""detScore"":	73,
			""reidScore"":	53,
			""coordinate"":	[756, 336, 840, 417]
		}],
	""fullId"":	""1758157441953_full.jpg"",
	""eventSeq"":	3,
	""pictureSeq"":	8,
	""ts"":	1758157442365,
	""msgId"":	""LB010131000A701709023P1758157442365""
}",False
b71ac5ab-6e1b-4fc9-ad17-0f5a3ca54b6d,2025-09-18 01:04:04,3,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758157443728_full.jpg,1758157444022,"[{""cls"": ""waste"", ""coordinate"": [750, 255, 924, 363], ""detScore"": 93, ""reidScore"": 53}, {""cls"": ""waste"", ""coordinate"": [972, 444, 1086, 513], ""detScore"": 76, ""reidScore"": 54}, {""cls"": ""waste"", ""coordinate"": [750, 270, 834, 363], ""detScore"": 61, ""reidScore"": 53}]",waste,"[750, 255, 924, 363]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	93,
			""reidScore"":	53,
			""coordinate"":	[750, 255, 924, 363]
		}, {
			""cls"":	""waste"",
			""detScore"":	76,
			""reidScore"":	54,
			""coordinate"":	[972, 444, 1086, 513]
		}, {
			""cls"":	""waste"",
			""detScore"":	61,
			""reidScore"":	53,
			""coordinate"":	[750, 270, 834, 363]
		}],
	""fullId"":	""1758157443728_full.jpg"",
	""eventSeq"":	3,
	""pictureSeq"":	8,
	""ts"":	1758157444022,
	""msgId"":	""LB010131000A701709023P1758157444022""
}",False
b71ac5ab-6e1b-4fc9-ad17-0f5a3ca54b6d,2025-09-18 01:04:49,3,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758157489050_full.jpg,1758157489381,"[{""cls"": ""waste"", ""coordinate"": [672, 735, 885, 837], ""detScore"": 92, ""reidScore"": 55}]",waste,"[672, 735, 885, 837]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	92,
			""reidScore"":	55,
			""coordinate"":	[672, 735, 885, 837]
		}],
	""fullId"":	""1758157489050_full.jpg"",
	""eventSeq"":	3,
	""pictureSeq"":	8,
	""ts"":	1758157489381,
	""msgId"":	""LB010131000A701709023P1758157489381""
}",False
b71ac5ab-6e1b-4fc9-ad17-0f5a3ca54b6d,2025-09-18 01:04:59,3,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758157498879_full.jpg,1758157499189,"[{""cls"": ""waste"", ""coordinate"": [573, 183, 666, 348], ""detScore"": 35, ""reidScore"": 49}]",waste,"[573, 183, 666, 348]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	35,
			""reidScore"":	49,
			""coordinate"":	[573, 183, 666, 348]
		}],
	""fullId"":	""1758157498879_full.jpg"",
	""eventSeq"":	3,
	""pictureSeq"":	8,
	""ts"":	1758157499189,
	""msgId"":	""LB010131000A701709023P1758157499189""
}",True
e6e8c2e3-a649-42ff-96a5-2e2aca029c21,2025-09-18 02:22:18,4,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758162137808_full.jpg,1758162138056,"[{""cls"": ""waste"", ""coordinate"": [1107, 696, 1191, 756], ""detScore"": 27, ""reidScore"": 57}]",waste,"[1107, 696, 1191, 756]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	27,
			""reidScore"":	57,
			""coordinate"":	[1107, 696, 1191, 756]
		}],
	""fullId"":	""1758162137808_full.jpg"",
	""eventSeq"":	4,
	""pictureSeq"":	1,
	""ts"":	1758162138056,
	""msgId"":	""LB010131000A701709023P1758162138056""
}",False
e6e8c2e3-a649-42ff-96a5-2e2aca029c21,2025-09-18 02:22:38,4,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758162158334_full.jpg,1758162158593,"[{""cls"": ""waste"", ""coordinate"": [894, 585, 975, 630], ""detScore"": 42, ""reidScore"": 58}]",waste,"[894, 585, 975, 630]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	42,
			""reidScore"":	58,
			""coordinate"":	[894, 585, 975, 630]
		}],
	""fullId"":	""1758162158334_full.jpg"",
	""eventSeq"":	4,
	""pictureSeq"":	3,
	""ts"":	1758162158593,
	""msgId"":	""LB010131000A701709023P1758162158593""
}",False
e6e8c2e3-a649-42ff-96a5-2e2aca029c21,2025-09-18 02:22:47,4,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758162167004_full.jpg,1758162167310,"[{""cls"": ""waste"", ""coordinate"": [927, 465, 1041, 543], ""detScore"": 90, ""reidScore"": 57}]",waste,"[927, 465, 1041, 543]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	90,
			""reidScore"":	57,
			""coordinate"":	[927, 465, 1041, 543]
		}],
	""fullId"":	""1758162167004_full.jpg"",
	""eventSeq"":	4,
	""pictureSeq"":	5,
	""ts"":	1758162167310,
	""msgId"":	""LB010131000A701709023P1758162167310""
}",False
e6e8c2e3-a649-42ff-96a5-2e2aca029c21,2025-09-18 02:22:55,4,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758162175662_full.jpg,1758162175914,"[{""cls"": ""waste"", ""coordinate"": [654, 369, 792, 552], ""detScore"": 28, ""reidScore"": 55}]",waste,"[654, 369, 792, 552]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	28,
			""reidScore"":	55,
			""coordinate"":	[654, 369, 792, 552]
		}],
	""fullId"":	""1758162175662_full.jpg"",
	""eventSeq"":	4,
	""pictureSeq"":	7,
	""ts"":	1758162175914,
	""msgId"":	""LB010131000A701709023P1758162175914""
}",False
e6e8c2e3-a649-42ff-96a5-2e2aca029c21,2025-09-18 02:28:53,4,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758162533327_full.jpg,1758162533723,"[{""cls"": ""waste"", ""coordinate"": [126, 0, 186, 45], ""detScore"": 33, ""reidScore"": 53}]",waste,"[126, 0, 186, 45]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	33,
			""reidScore"":	53,
			""coordinate"":	[126, 0, 186, 45]
		}],
	""fullId"":	""1758162533327_full.jpg"",
	""eventSeq"":	4,
	""pictureSeq"":	8,
	""ts"":	1758162533723,
	""msgId"":	""LB010131000A701709023P1758162533723""
}",False
e6e8c2e3-a649-42ff-96a5-2e2aca029c21,2025-09-18 02:32:49,4,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758162769377_full.jpg,1758162769778,"[{""cls"": ""waste"", ""coordinate"": [588, 189, 624, 252], ""detScore"": 27, ""reidScore"": 58}]",waste,"[588, 189, 624, 252]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	27,
			""reidScore"":	58,
			""coordinate"":	[588, 189, 624, 252]
		}],
	""fullId"":	""1758162769377_full.jpg"",
	""eventSeq"":	4,
	""pictureSeq"":	8,
	""ts"":	1758162769778,
	""msgId"":	""LB010131000A701709023P1758162769778""
}",False
e6e8c2e3-a649-42ff-96a5-2e2aca029c21,2025-09-18 02:33:03,4,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758162782484_full.jpg,1758162783112,"[{""cls"": ""waste"", ""coordinate"": [855, 810, 894, 846], ""detScore"": 34, ""reidScore"": 53}]",waste,"[855, 810, 894, 846]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	34,
			""reidScore"":	53,
			""coordinate"":	[855, 810, 894, 846]
		}],
	""fullId"":	""1758162782484_full.jpg"",
	""eventSeq"":	4,
	""pictureSeq"":	8,
	""ts"":	1758162783112,
	""msgId"":	""LB010131000A701709023P1758162783112""
}",True
6a7cb4d3-b4a0-48e6-82f7-e02662d67e7c,2025-09-18 02:34:44,5,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758162884439_full.jpg,1758162884803,"[{""cls"": ""waste"", ""coordinate"": [930, 603, 1092, 690], ""detScore"": 34, ""reidScore"": 54}]",waste,"[930, 603, 1092, 690]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	34,
			""reidScore"":	54,
			""coordinate"":	[930, 603, 1092, 690]
		}],
	""fullId"":	""1758162884439_full.jpg"",
	""eventSeq"":	5,
	""pictureSeq"":	1,
	""ts"":	1758162884803,
	""msgId"":	""LB010131000A701709023P1758162884803""
}",False
6a7cb4d3-b4a0-48e6-82f7-e02662d67e7c,2025-09-18 02:34:57,5,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758162897159_full.jpg,1758162897470,"[{""cls"": ""waste"", ""coordinate"": [903, 555, 984, 609], ""detScore"": 30, ""reidScore"": 54}]",waste,"[903, 555, 984, 609]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	30,
			""reidScore"":	54,
			""coordinate"":	[903, 555, 984, 609]
		}],
	""fullId"":	""1758162897159_full.jpg"",
	""eventSeq"":	5,
	""pictureSeq"":	4,
	""ts"":	1758162897470,
	""msgId"":	""LB010131000A701709023P1758162897470""
}",False
6a7cb4d3-b4a0-48e6-82f7-e02662d67e7c,2025-09-18 02:35:07,5,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758162907050_full.jpg,1758162907342,"[{""cls"": ""waste"", ""coordinate"": [735, 441, 858, 525], ""detScore"": 49, ""reidScore"": 56}]",waste,"[735, 441, 858, 525]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	49,
			""reidScore"":	56,
			""coordinate"":	[735, 441, 858, 525]
		}],
	""fullId"":	""1758162907050_full.jpg"",
	""eventSeq"":	5,
	""pictureSeq"":	7,
	""ts"":	1758162907342,
	""msgId"":	""LB010131000A701709023P1758162907342""
}",False
6a7cb4d3-b4a0-48e6-82f7-e02662d67e7c,2025-09-18 02:35:17,5,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758162917439_full.jpg,1758162917903,"[{""cls"": ""waste"", ""coordinate"": [903, 996, 972, 1074], ""detScore"": 30, ""reidScore"": 51}]",waste,"[903, 996, 972, 1074]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	30,
			""reidScore"":	51,
			""coordinate"":	[903, 996, 972, 1074]
		}],
	""fullId"":	""1758162917439_full.jpg"",
	""eventSeq"":	5,
	""pictureSeq"":	7,
	""ts"":	1758162917903,
	""msgId"":	""LB010131000A701709023P1758162917903""
}",False
6a7cb4d3-b4a0-48e6-82f7-e02662d67e7c,2025-09-18 02:35:56,5,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758162955702_full.jpg,1758162956171,"[{""cls"": ""waste"", ""coordinate"": [588, 189, 621, 249], ""detScore"": 47, ""reidScore"": 57}]",waste,"[588, 189, 621, 249]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	47,
			""reidScore"":	57,
			""coordinate"":	[588, 189, 621, 249]
		}],
	""fullId"":	""1758162955702_full.jpg"",
	""eventSeq"":	5,
	""pictureSeq"":	8,
	""ts"":	1758162956171,
	""msgId"":	""LB010131000A701709023P1758162956171""
}",True
fb5ccc3c-223c-4172-a0c3-bddc0b3178b6,2025-09-18 02:37:50,6,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758163069705_full.jpg,1758163070096,"[{""cls"": ""waste"", ""coordinate"": [657, 405, 690, 468], ""detScore"": 57, ""reidScore"": 55}]",waste,"[657, 405, 690, 468]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	57,
			""reidScore"":	55,
			""coordinate"":	[657, 405, 690, 468]
		}],
	""fullId"":	""1758163069705_full.jpg"",
	""eventSeq"":	6,
	""pictureSeq"":	1,
	""ts"":	1758163070096,
	""msgId"":	""LB010131000A701709023P1758163070096""
}",False
fb5ccc3c-223c-4172-a0c3-bddc0b3178b6,2025-09-18 02:37:57,6,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758163076684_full.jpg,1758163077077,"[{""cls"": ""waste"", ""coordinate"": [876, 657, 942, 690], ""detScore"": 57, ""reidScore"": 59}, {""cls"": ""waste"", ""coordinate"": [948, 618, 1089, 693], ""detScore"": 30, ""reidScore"": 54}]",waste,"[876, 657, 942, 690]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	57,
			""reidScore"":	59,
			""coordinate"":	[876, 657, 942, 690]
		}, {
			""cls"":	""waste"",
			""detScore"":	30,
			""reidScore"":	54,
			""coordinate"":	[948, 618, 1089, 693]
		}],
	""fullId"":	""1758163076684_full.jpg"",
	""eventSeq"":	6,
	""pictureSeq"":	2,
	""ts"":	1758163077077,
	""msgId"":	""LB010131000A701709023P1758163077077""
}",False
fb5ccc3c-223c-4172-a0c3-bddc0b3178b6,2025-09-18 02:37:58,6,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758163077930_full.jpg,1758163078288,"[{""cls"": ""waste"", ""coordinate"": [1023, 588, 1173, 663], ""detScore"": 51, ""reidScore"": 54}, {""cls"": ""waste"", ""coordinate"": [684, 582, 753, 651], ""detScore"": 42, ""reidScore"": 58}]",waste,"[1023, 588, 1173, 663]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	51,
			""reidScore"":	54,
			""coordinate"":	[1023, 588, 1173, 663]
		}, {
			""cls"":	""waste"",
			""detScore"":	42,
			""reidScore"":	58,
			""coordinate"":	[684, 582, 753, 651]
		}],
	""fullId"":	""1758163077930_full.jpg"",
	""eventSeq"":	6,
	""pictureSeq"":	2,
	""ts"":	1758163078288,
	""msgId"":	""LB010131000A701709023P1758163078288""
}",False
fb5ccc3c-223c-4172-a0c3-bddc0b3178b6,2025-09-18 02:38:05,6,s3://hls-video-cloud-storage-test-hk/member/199012549/device/LB010131000A701709023P/1758163085009_full.jpg,1758163085326,"[{""cls"": ""waste"", ""coordinate"": [717, 510, 831, 612], ""detScore"": 59, ""reidScore"": 52}, {""cls"": ""waste"", ""coordinate"": [627, 483, 834, 612], ""detScore"": 30, ""reidScore"": 55}]",waste,"[717, 510, 831, 612]","{
	""cmd"":	""FECES_RECOGNITION_EVENTS"",
	""markSummary"":	[{
			""cls"":	""waste"",
			""detScore"":	59,
			""reidScore"":	52,
			""coordinate"":	[717, 510, 831, 612]
		}, {
			""cls"":	""waste"",
			""detScore"":	30,
			""reidScore"":	55,
			""coordinate"":	[627, 483, 834, 612]
		}],
	""fullId"":	""1758163085009_full.jpg"",
	""eventSeq"":	6,
	""pictureSeq"":	4,
	""ts"":	1758163085326,
	""msgId"":	""LB010131000A701709023P1758163085326""
}",False
